vel,ang,dist
9.4,66,9.74259775165339
9.4,67,9.39650301905983
9.4,68,9.04310306127374
9.4,69,8.68264405091407
9.4,70,8.31538127280420
9.4,71,7.94157880313243
9.4,72,7.56150917582049
9.4,73,7.17545303665375
9.4,74,6.78369878573450
9.4,75,6.38654220882800
9.4,76,5.98428609817770
9.4,77,5.57723986337349
9.4,78,5.16571913286300
9.4,79,4.75004534670220
9.4,80,4.33054534114713
9.4,81,3.90755092569392
9.4,82,3.48139845317917
9.4,83,3.05242838355723
9.4,84,2.62098484197487
9.4,85,2.18741517176772
9.4,86,1.75206948300609
9.4,87,1.31530019722048
9.4,88,0.877461588939745
9.4,89,0.438909324677058
9.6,0,13.7003129284730
9.6,1,13.8629698310867
9.6,2,14.0232089634073
9.6,3,14.1808227658037
9.6,4,14.3355986887164
9.6,5,14.4873195015677
9.6,6,14.6357636268632
9.6,7,14.7807054985920
9.6,8,14.9219159438774
9.6,9,15.0591625866802
9.6,10,15.1922102722210
9.6,11,15.3208215106605
9.6,12,15.4447569384659
9.6,13,15.5637757957944
9.6,14,15.6776364181400
9.6,15,15.7860967404235
9.6,16,15.8889148116529
9.6,17,15.9858493182448
9.6,18,16.0766601140768
9.6,19,16.1611087553320
9.6,20,16.2389590382070
9.6,21,16.3099775375732
9.6,22,16.3739341447154
9.6,23,16.4306026023149
9.6,24,16.4797610348998
9.6,25,16.5211924730486
9.6,26,16.5546853697018
9.6,27,16.5800341070177
9.6,28,16.5970394922882
9.6,29,16.6055092415186
9.6,30,16.6052584493663
9.6,31,16.5961100442233
9.6,32,16.5778952273229
9.6,33,16.5504538948415
9.6,34,16.5136350420625
9.6,35,16.4672971487565
9.6,36,16.4113085450254
9.6,37,16.3455477569409
9.6,38,16.2699038313954
9.6,39,16.1842766396617
9.6,40,16.0885771592368
9.6,41,15.9827277336174
9.6,42,15.8666623097250
9.6,43,15.7403266527660
9.6,44,15.6036785383715
9.6,45,15.4566879219232
9.6,46,15.2993370850234
9.6,47,15.1316207591199
9.6,48,14.9535462263441
9.6,49,14.7651333976642
9.6,50,14.5664148684957
9.6,51,14.3574359519517
9.6,52,14.1382546899478
9.6,53,13.9089418424110
9.6,54,13.6695808548715
9.6,55,13.4202678047436
9.6,56,13.1611113266281
9.6,57,12.8922325169926
9.6,58,12.6137648186079
9.6,59,12.3258538851386
9.6,60,12.0286574263066
9.6,61,11.7223450340617
9.6,62,11.4070979902117
9.6,63,11.0831090559799
9.6,64,10.7505822439692
9.6,65,10.4097325730312
9.6,66,10.0607858065457
9.6,67,9.70397817462988
9.6,68,9.33955608081119
9.6,69,8.96777579370159
9.6,70,8.58890312422757
9.6,71,8.20321308897597
9.6,72,7.81098956022576
9.6,73,7.41252490324472
9.6,74,7.00811960143759
9.6,75,6.59808186994030
9.6,76,6.18272725826168
9.6,77,5.76237824258149
9.6,78,5.33736380831938
9.6,79,4.90801902359599
9.6,80,4.47468460421277
9.6,81,4.03770647078229
9.6,82,3.59743529864608
9.6,83,3.15422606122097
9.6,84,2.70843756741953
9.6,85,2.26043199379353
9.6,86,1.81057441205279
9.6,87,1.35923231261474
9.6,88,0.906775124842296
9.6,89,0.453573734630036
9.8,0,13.9857361144829
9.8,1,14.1553066130281
9.8,2,14.3224887001239
9.8,3,14.4870657600202
9.8,4,14.6488157670817
9.8,5,14.8075116105808
9.8,6,14.9629214468481
9.8,7,15.1148090778110
9.8,8,15.2629343547715
9.8,9,15.4070536061152
9.8,10,15.5469200874852
9.8,11,15.6822844528231
9.8,12,15.8128952445506
9.8,13,15.9384994010616
9.8,14,16.0588427796034
9.8,15,16.1736706925541
9.8,16,16.2827284550456
9.8,17,16.3857619418484
9.8,18,16.4825181514092
9.8,19,16.5727457749323
9.8,20,16.6561957684047
9.8,21,16.7326219254931
9.8,22,16.8017814492799
9.8,23,16.8634355208594
9.8,24,16.9173498628763
9.8,25,16.9632952961640
9.8,26,17.0010482877211
9.8,27,17.0303914883517
9.8,28,17.0511142583898
9.8,29,17.0630131800252
9.8,30,17.0658925548508
9.8,31,17.0595648853498
9.8,32,17.0438513391501
9.8,33,17.0185821949701
9.8,34,16.9835972692872
9.8,35,16.9387463228557
9.8,36,16.8838894463005
9.8,37,16.8188974241078
9.8,38,16.7436520764214
9.8,39,16.6580465781438
9.8,40,16.5619857549216
9.8,41,16.4553863556738
9.8,42,16.3381773013954
9.8,43,16.2102999100394
9.8,44,16.0717080973436
9.8,45,15.9223685535319
9.8,46,15.7622608958745
9.8,47,15.5913777971457
9.8,48,15.4097250900660
9.8,49,15.2173218478603
9.8,50,15.0142004411077
9.8,51,14.8004065710934
9.8,52,14.5759992799116
9.8,53,14.3410509376007
9.8,54,14.0956472066201
9.8,55,13.8398869840078
9.8,56,13.5738823215826
9.8,57,13.2977583245785
9.8,58,13.0116530291186
9.8,59,12.7157172589608
9.8,60,12.4101144619595
9.8,61,12.0950205267107
9.8,62,11.7706235798594
9.8,63,11.4371237645674
9.8,64,11.0947330006485
9.8,65,10.7436747268963
9.8,66,10.3841836261386
9.8,67,10.0165053335652
9.8,68,9.64089612888685
9.8,69,9.25762261289347
9.8,70,8.86696136898900
9.8,71,8.46919861029035
9.8,72,8.06462981288582
9.8,73,7.65355933585763
9.8,74,7.23630002868029
9.8,75,6.81317282661483
9.8,76,6.38450633472546
9.8,77,5.95063640115227
9.8,78,5.51190568028011
9.8,79,5.06866318644929
9.8,80,4.62126383885999
9.8,81,4.17006799832701
9.8,82,3.71544099654666
9.8,83,3.25775265854199
9.8,84,2.79737681895665
9.8,85,2.33469083287147
9.8,86,1.87007508182091
9.8,87,1.40391247568995
9.8,88,0.936587951173888
9.8,89,0.468487967486050
10.0,0,14.2711593004928
10.0,1,14.4477881538290
10.0,2,14.6220629736699
10.0,3,14.7937578798602
10.0,4,14.9626411395614
10.0,5,15.1284755085371
10.0,6,15.2910186021183
10.0,7,15.4500232947887
10.0,8,15.6052381471372
10.0,9,15.7564078587431
10.0,10,15.9032737453904
10.0,11,16.0455742388568
10.0,12,16.1830454073865
10.0,13,16.3154214948403
10.0,14,16.4424354764200
10.0,15,16.5638196287833
10.0,16,16.6793061123116
10.0,17,16.7886275632518
10.0,18,16.8915176934361
10.0,19,16.9877118952820
10.0,20,17.0769478497934
10.0,21,17.1589661353146
10.0,22,17.2335108348398
10.0,23,17.3003301397411
10.0,24,17.3591769478520
10.0,25,17.4098094539276
10.0,26,17.4519917305957
10.0,27,17.4854942980136
10.0,28,17.5100946805486
10.0,29,17.5255779489147
10.0,30,17.5317372463044
10.0,31,17.5283742971737
10.0,32,17.5152998974491
10.0,33,17.4923343850400
10.0,34,17.4593080896511
10.0,35,17.4160617609987
10.0,36,17.3624469746385
10.0,37,17.2983265147183
10.0,38,17.2235747330614
10.0,39,17.1380778840841
10.0,40,17.0417344351361
10.0,41,16.9344553519366
10.0,42,16.8161643588577
10.0,43,16.6867981738788
10.0,44,16.5463067181051
10.0,45,16.3946532998058
10.0,46,16.2318147729868
10.0,47,16.0577816705675
10.0,48,15.8725583122804
10.0,49,15.6761628874592
10.0,50,15.4686275129229
10.0,51,15.2499982662023
10.0,52,15.0203351943916
10.0,53,14.7797122989383
10.0,54,14.5282174967183
10.0,55,14.2659525577658
10.0,56,13.9930330200558
10.0,57,13.7095880817601
10.0,58,13.4157604714162
10.0,59,13.1117062964713
10.0,60,12.7975948706789
10.0,61,12.4736085208436
10.0,62,12.1399423734257
10.0,63,11.7968041215286
10.0,64,11.4444137728101
10.0,65,11.0830033788667
10.0,66,10.7128167466549
10.0,67,10.3341091325235
10.0,68,9.94714691944151
10.0,69,9.55220727801612
10.0,70,9.14957781190517
10.0,71,8.73955618823730
10.0,72,8.32244975366135
10.0,73,7.89857513665498
10.0,74,7.46825783673026
10.0,75,7.03183180118128
10.0,76,6.58963899002594
10.0,77,6.14202892980069
10.0,78,5.68935825687341
10.0,79,5.23199025094548
10.0,80,4.77029435941979
10.0,81,4.30464571331656
10.0,82,3.83542463542392
10.0,83,3.36301614137439
10.0,84,2.88780943434293
10.0,85,2.41019739406554
10.0,86,1.93057606088107
10.0,87,1.44934411550163
10.0,88,0.966902355219587
10.0,89,0.483653167261424
10.2,0,14.5565824865026
10.2,1,14.7404145065790
10.2,2,14.9219319959998
10.2,3,15.1008996007143
10.2,4,15.2770756475608
10.2,5,15.4502125026815
10.2,6,15.6200569620986
10.2,7,15.7863506732990
10.2,8,15.9488305864561
10.2,9,16.1072294337198
10.2,10,16.2612762348200
10.2,11,16.4106968270576
10.2,12,16.5552144176140
10.2,13,16.6945501559821
10.2,14,16.8284237242124
10.2,15,16.9565539425923
10.2,16,17.0786593883097
10.2,17,17.1944590246177
10.2,18,17.3036728379979
10.2,19,17.4060224808262
10.2,20,17.5012319170654
10.2,21,17.5890280685520
10.2,22,17.6691414595027
10.2,23,17.7413068569364
10.2,24,17.8052639047950
10.2,25,17.8607577496424
10.2,26,17.9075396559260
10.2,27,17.9453676088989
10.2,28,17.9740069034192
10.2,29,17.9932307169672
10.2,30,18.0028206653432
10.2,31,18.0025673396391
10.2,32,17.9922708231985
10.2,33,17.9717411874077
10.2,34,17.9407989652799
10.2,35,17.8992756019132
10.2,36,17.8470138810205
10.2,37,17.7838683268330
10.2,38,17.7097055807922
10.2,39,17.6244047525355
10.2,40,17.5278577447823
10.2,41,17.4199695518096
10.2,42,17.3006585312925
10.2,43,17.1698566493588
10.2,44,17.0275096987803
10.2,45,16.8735774902869
10.2,46,16.7080340170531
10.2,47,16.5308675924589
10.2,48,16.3420809612814
10.2,49,16.1416913845170
10.2,50,15.9297306980802
10.2,51,15.7062453456600
10.2,52,15.4712963860549
10.2,53,15.2249594753349
10.2,54,14.9673248242131
10.2,55,14.6984971310324
10.2,56,14.4185954907996
10.2,57,14.1277532807217
10.2,58,13.8261180227167
10.2,59,13.5138512233951
10.2,60,13.1911281920195
10.2,61,12.8581378369716
10.2,62,12.5150824412664
10.2,63,12.1621774176680
10.2,64,11.7996510439771
10.2,65,11.4277441790680
10.2,66,11.0467099602674
10.2,67,10.6568134826766
10.2,68,10.2583314610490
10.2,69,9.85155187484517
10.2,70,9.43677359709559
10.2,71,9.01430600771078
10.2,72,8.58446859188689
10.2,73,8.14759052426237
10.2,74,7.70401023948907
10.2,75,7.25407498988870
10.2,76,6.79814039087191
10.2,77,6.33656995480456
10.2,78,5.86973461401130
10.2,79,5.39801223361310
10.2,80,4.92178711490053
10.2,81,4.44144948995022
10.2,82,3.95739500819622
10.2,83,3.47002421567334
10.2,84,2.97974202765279
10.2,85,2.48695719539502
10.2,86,1.99208176774736
10.2,87,1.49553054831742
10.2,88,0.997720548955696
10.2,89,0.499070440283037
10.4,0,14.8420056725125
10.4,1,15.0331857243667
10.4,2,15.2220959790552
10.4,3,15.4084913979069
10.4,4,15.5921201322776
10.4,5,15.7727238997551
10.4,6,15.9500383951798
10.4,7,16.1237937352222
10.4,8,16.2937149350223
10.4,9,16.4595224151722
10.4,10,16.6209325371197
10.4,11,16.7776581648870
10.4,12,16.9294092508356
10.4,13,17.0758934430719
10.4,14,17.2168167119750
10.4,15,17.3518839932392
10.4,16,17.4807998447600
10.4,17,17.6032691146591
10.4,18,17.7189976177223
10.4,19,17.8276928175405
10.4,20,17.9290645116711
10.4,21,18.0228255171867
10.4,22,18.1086923540499
10.4,23,18.1863859238336
10.4,24,18.2556321814085
10.4,25,18.3161627973268
10.4,26,18.3677158087523
10.4,27,18.4100362569158
10.4,28,18.4428768092060
10.4,29,18.4659983641436
10.4,30,18.4791706376278
10.4,31,18.4821727289789
10.4,32,18.4747936654452
10.4,33,18.4568329239722
10.4,34,18.4281009291715
10.4,35,18.3884195265488
10.4,36,18.3376224301796
10.4,37,18.2755556441369
10.4,38,18.2020778570851
10.4,39,18.1170608095651
10.4,40,18.0203896335916
10.4,41,17.9119631642750
10.4,42,17.7916942232727
10.4,43,17.6595098739466
10.4,44,17.5153516481855
10.4,45,17.3591757449118
10.4,46,17.1909532003600
10.4,47,17.0106700302671
10.4,48,16.8183273441696
10.4,49,16.6139414320475
10.4,50,16.3975438235986
10.4,51,16.1691813204661
10.4,52,15.9289160017759
10.4,53,15.6768252033744
10.4,54,15.4130014711834
10.4,55,15.1375524891171
10.4,56,14.8506009820289
10.4,57,14.5522845941771
10.4,58,14.2427557437196
10.4,59,13.9221814537620
10.4,60,13.5907431605062
10.4,61,13.2486364990543
10.4,62,12.8960710674428
10.4,63,12.5332701694917
10.4,64,12.1604705370666
10.4,65,11.7779220323621
10.4,66,11.3858873308272
10.4,67,10.9846415853628
10.4,68,10.5744720724297
10.4,69,10.1556778207174
10.4,70,9.72856922303072
10.4,71,9.29346763205983
10.4,72,8.85070494070864
10.4,73,8.40062314766274
10.4,74,7.94357390888650
10.4,75,7.47991807574550
10.4,76,7.01002522045766
10.4,77,6.53427314958247
10.4,78,6.05304740626495
10.4,79,5.56674076195482
10.4,80,5.07575269833004
10.4,81,4.58048888015556
10.4,82,4.08136061981617
10.4,83,3.57878433426462
10.4,84,3.07318099513170
10.4,85,2.56497557274818
10.4,86,2.05459647483192
10.4,87,1.54247498059692
10.4,88,1.02904467104287
10.4,89,0.514740856186872
10.6,0,15.1274288585223
10.6,1,15.3261018602799
10.6,2,15.5225551347642
10.6,3,15.7165337466949
10.6,4,15.9077754346972
10.6,5,16.0960110059858
10.6,6,16.2809647686987
10.6,7,16.4623550005091
10.6,8,16.6398944518836
10.6,9,16.8132908821060
10.6,10,16.9822476259627
10.6,11,17.1464641887844
10.6,12,17.3056368673606
10.6,13,17.4594593940957
10.6,14,17.6076236016524
10.6,15,17.7498201052368
10.6,16,17.8857389996118
10.6,17,18.0150705678909
10.6,18,18.1375059991537
10.6,19,18.2527381119381
10.6,20,18.3604620807064
10.6,21,18.4603761624409
10.6,22,18.5521824206063
10.6,23,18.6355874438154
10.6,24,18.7103030566466
10.6,25,18.7760470201872
10.6,26,18.8325437200140
10.6,27,18.8795248394636
10.6,28,18.9167300161979
10.6,29,18.9439074802176
10.6,30,18.9608146716361
10.6,31,18.9672188366753
10.6,32,18.9628976004998
10.6,33,18.9476395156537
10.6,34,18.9212445850084
10.6,35,18.8835247582697
10.6,36,18.8343044012248
10.6,37,18.7734207370387
10.6,38,18.7007242590254
10.6,39,18.6160791144357
10.6,40,18.5193634589056
10.6,41,18.4104697813076
10.6,42,18.2893051988397
10.6,43,18.1557917222656
10.6,44,18.0098664913006
10.6,45,17.8514819802055
10.6,46,17.6806061737132
10.6,47,17.4972227134724
10.6,48,17.3013310152453
10.6,49,17.0929463571404
10.6,50,16.8720999392084
10.6,51,16.6388389147639
10.6,52,16.3932263938323
10.6,53,16.1353414191521
10.6,54,15.8652789151890
10.6,55,15.5831496106455
10.6,56,15.2890799349726
10.6,57,14.9832118894068
10.6,58,14.6657028930807
10.6,59,14.3367256047648
10.6,60,13.9964677208216
10.6,61,13.6451317499602
10.6,62,13.2829347653966
10.6,63,12.9101081350372
10.6,64,12.5268972303126
10.6,65,12.1335611143000
10.6,66,11.7303722097837
10.6,67,11.3176159479122
10.6,68,10.8955903981181
10.6,69,10.4646058799781
10.6,70,10.0249845576978
10.6,71,9.57706001791288
10.6,72,9.12117683150822
10.6,73,8.65769010016273
10.6,74,8.18696498833410
10.6,75,7.70937624140726
10.6,76,7.22530769073412
10.6,77,6.73515174630029
10.6,78,6.23930887776069
10.6,79,5.73818708459072
10.6,80,5.23220135610620
10.6,81,4.72177312211035
10.6,82,4.20732969493059
10.6,83,3.68930370361319
10.6,84,3.16813252104700
10.6,85,2.64425768479269
10.6,86,2.11812431239615
10.6,87,1.59018051196846
10.6,88,1.06087678881701
10.6,89,0.530665448915368
10.8,0,15.4128520445322
10.8,1,15.6191629674056
10.8,2,15.8233096750412
10.8,3,16.0250271222661
10.8,4,16.2240423955889
10.8,5,16.4200751270785
10.8,6,16.6128379489189
10.8,7,16.8020369871458
10.8,8,16.9873723927819
10.8,9,17.1685389083148
10.8,10,17.3452264672166
10.8,11,17.5171208239795
10.8,12,17.6839042119546
10.8,13,17.8452560261129
10.8,14,18.0008535277232
10.8,15,18.1503725678395
10.8,16,18.2934883264238
10.8,17,18.4298760638973
10.8,18,18.5592118819056
10.8,19,18.6811734901060
10.8,20,18.7954409758365
10.8,21,18.9016975735970
10.8,22,18.9996304313684
10.8,23,19.0889313709115
10.8,24,19.1692976393125
10.8,25,19.2404326491895
10.8,26,19.3020467051238
10.8,27,19.3538577140443
10.8,28,19.3955918774567
10.8,29,19.4269843635813
10.8,30,19.4477799576317
10.8,31,19.4577336886359
10.8,32,19.4566114313699
10.8,33,19.4441904821327
10.8,34,19.4202601072513
10.8,35,19.3846220633534
10.8,36,19.3370910885886
10.8,37,19.2774953641152
10.8,38,19.2056769452964
10.8,39,19.1214921621679
10.8,40,19.0248119888531
10.8,41,18.9155223816984
10.8,42,18.7935245860023
10.8,43,18.6587354112910
10.8,44,18.5110874751789
10.8,45,18.3505294159178
10.8,46,18.1770260738070
10.8,47,17.9905586416934
10.8,48,17.7911247848439
10.8,49,17.5787387305179
10.8,50,17.3534313276124
10.8,51,17.1152500767869
10.8,52,16.8642591315115
10.8,53,16.6005392705105
10.8,54,16.3241878421003
10.8,55,16.0353186809446
10.8,56,15.7340619977725
10.8,57,15.4205642426224
10.8,58,15.0949879421939
10.8,59,14.7575115119043
10.8,60,14.4083290432607
10.8,61,14.0476500671743
10.8,62,13.6756992938506
10.8,63,13.2927163299065
10.8,64,12.8989553733706
10.8,65,12.4946848872368
10.8,66,12.0801872522476
10.8,67,11.6557583995953
10.8,68,11.2217074242353
10.8,69,10.7783561795165
10.8,70,10.3260388538389
10.8,71,9.86510153005917
10.8,72,9.39590172837047
10.8,73,8.91880793339044
10.8,74,8.43419910619931
10.8,75,7.94246418207539
10.8,76,7.44400155468291
10.8,77,6.93921854747322
10.8,78,6.42853087306674
10.8,79,5.91236208138767
10.8,80,5.39114299733110
10.8,81,4.86531114874583
10.8,82,4.33531018552122
10.8,83,3.80158929057235
10.8,84,3.26460258352038
10.8,85,2.72480851786985
10.8,86,2.18266927248815
10.8,87,1.63865013819498
10.8,88,1.09321890027272
10.8,89,0.546845217711000
11.0,0,15.6982752305420
11.0,1,15.9123690988299
11.0,2,16.1243598117868
11.0,3,16.3339719997386
11.0,4,16.5409218555020
11.0,5,16.7449175682049
11.0,6,16.9456598010101
11.0,7,17.1428422111175
11.0,8,17.3361520100945
11.0,9,17.5252705622896
11.0,10,17.7098740188108
11.0,11,17.8896339843080
11.0,12,18.0642182135899
11.0,13,18.2332913349320
11.0,14,18.3965155967910
11.0,15,18.5535516345381
11.0,16,18.7040592537568
11.0,17,18.8476982266165
11.0,18,18.9841290978343
11.0,19,19.1130139967698
11.0,20,19.2340174522564
11.0,21,19.3468072068633
11.0,22,19.4510550273887
11.0,23,19.5464375085200
11.0,24,19.6326368667407
11.0,25,19.7093417217277
11.0,26,19.7762478626563
11.0,27,19.8330589970064
11.0,28,19.8794874796551
11.0,29,19.9152550202211
11.0,30,19.9400933668215
11.0,31,19.9537449645821
11.0,32,19.9559635874262
11.0,33,19.9465149418431
11.0,34,19.9251772415073
11.0,35,19.8917417517815
11.0,36,19.8460133032890
11.0,37,19.7878107738875
11.0,38,19.7169675385102
11.0,39,19.6333318864654
11.0,40,19.5367674059035
11.0,41,19.4271533352666
11.0,42,19.3043848816313
11.0,43,19.1683735059496
11.0,44,19.0190471752664
11.0,45,18.8563505820718
11.0,46,18.6802453310066
11.0,47,18.4907100932006
11.0,48,18.2877407285752
11.0,49,18.0713503764875
11.0,50,17.8415695151360
11.0,51,17.5984459901829
11.0,52,17.3420450130812
11.0,53,17.0724491296250
11.0,54,16.7897581592635
11.0,55,16.4940891057459
11.0,56,16.1855760396801
11.0,57,15.8643699536104
11.0,58,15.5306385902316
11.0,59,15.1845662443736
11.0,60,14.8263535394029
11.0,61,14.4562171787004
11.0,62,14.0743896728834
11.0,63,13.6811190434532
11.0,64,13.2766685035567
11.0,65,12.8613161165613
11.0,66,12.4353544331494
11.0,67,11.9990901076487
11.0,68,11.5528434943219
11.0,69,11.0969482243453
11.0,70,10.6317507642185
11.0,71,10.1576099563469
11.0,72,9.67489654255512
11.0,73,9.18399267128725
11.0,74,8.68529138926464
11.0,75,8.17919611837324
11.0,76,7.66612011856130
11.0,77,7.14648593753477
11.0,78,6.62072484804239
11.0,79,6.08927627354947
11.0,80,5.55258720310495
11.0,81,5.01111159621050
11.0,82,4.46530977850708
11.0,83,3.91564782909733
11.0,84,3.36259696032820
11.0,85,2.80663289086040
11.0,86,2.24823521285661
11.0,87,1.68788675412199
11.0,88,1.12607293603446
11.0,89,0.563281128103639
11.2,0,15.9836984165519
11.2,1,16.2057203076379
11.2,2,16.4257057568872
11.2,3,16.6433688541586
11.2,4,16.8584146547615
11.2,5,17.0705396339943
11.2,6,17.2794321890294
11.2,7,17.4847731863737
11.2,8,17.6862365527761
11.2,9,17.8834899071283
11.2,10,18.0761952306054
11.2,11,18.2640095720275
11.2,12,18.4465857851993
11.2,13,18.6235732947908
11.2,14,18.7946188871800
11.2,15,18.9593675225636
11.2,16,19.1174631645781
11.2,17,19.2685496236416
11.2,18,19.4122714102356
11.2,19,19.5482745943873
11.2,20,19.6762076676881
11.2,21,19.7957224042855
11.2,22,19.9064747174163
11.2,23,20.0081255081977
11.2,24,20.1003415035598
11.2,25,20.1827960803901
11.2,26,20.2551700731485
11.2,27,20.3171525624188
11.2,28,20.3684416420635
11.2,29,20.4087451628602
11.2,30,20.4377814507008
11.2,31,20.4552799976426
11.2,32,20.4609821242936
11.2,33,20.4546416122097
11.2,34,20.4360253051631
11.2,35,20.4049136783153
11.2,36,20.3611013744922
11.2,37,20.3043977069139
11.2,38,20.2346271278724
11.2,39,20.1516296629861
11.2,40,20.0552613107779
11.2,41,19.9453944074376
11.2,42,19.8219179567296
11.2,43,19.6847379250977
11.2,44,19.5337775021016
11.2,45,19.3689773263935
11.2,46,19.1902956775095
11.2,47,18.9977086338069
11.2,48,18.7912101969333
11.2,49,18.5708123832570
11.2,50,18.3365452827279
11.2,51,18.0884570856762
11.2,52,17.8266140780846
11.2,53,17.5511006058975
11.2,54,17.2620190089549
11.2,55,16.9594895251599
11.2,56,16.6436501655064
11.2,57,16.3146565606093
11.2,58,15.9726817793968
11.2,59,15.6179161206327
11.2,60,15.2505668779537
11.2,61,14.8708580791130
11.2,62,14.4790302001325
11.2,63,14.0753398550779
11.2,64,13.6600594621743
11.2,65,13.2334768869936
11.2,66,12.7958950634478
11.2,67,12.3476315933353
11.2,68,11.8890183251884
11.2,69,11.4204009131841
11.2,70,10.9421383568813
11.2,71,10.4546025225595
11.2,72,9.95817764693749
11.2,73,9.45325982405894
11.2,74,8.94025647613856
11.2,75,8.41958580916817
11.2,76,7.89167625408923
11.2,77,7.35696589434414
11.2,78,6.81590188062518
11.2,79,6.26893983364487
11.2,80,5.71654323575873
11.2,81,5.15918281227492
11.2,82,4.59733590329180
11.2,83,4.03148582690824
11.2,84,3.46212123465660
11.2,85,2.88973546001161
11.2,86,2.31482586083288
11.2,87,1.73789315660103
11.2,88,1.15944076131124
11.2,89,0.579974112889613
11.4,0,16.2691216025617
11.4,1,16.4992166469140
11.4,2,16.7273477222144
11.4,3,16.9532181605000
11.4,4,17.1765216334642
11.4,5,17.3969426285236
11.4,6,17.6141569759008
11.4,7,17.8278324247922
11.4,8,18.0376292663001
11.4,9,18.2432010004465
11.4,10,18.4441950442597
11.4,11,18.6402534776362
11.4,12,18.8310138234326
11.4,13,19.0161098580404
11.4,14,19.1951724485382
11.4,15,19.3678304124006
11.4,16,19.5337113956786
11.4,17,19.6924427655385
11.4,18,19.8436525130624
11.4,19,19.9869701622711
11.4,20,20.1220276814150
11.4,21,20.2484603927043
11.4,22,20.3659078767946
11.4,23,20.4740148685177
11.4,24,20.5724321405382
11.4,25,20.6608173718208
11.4,26,20.7388359980136
11.4,27,20.8061620410719
11.4,28,20.8624789156818
11.4,29,20.9074802102652
11.4,30,20.9408704405801
11.4,31,20.9623657741488
11.4,32,20.9716947239633
11.4,33,20.9685988101252
11.4,34,20.9528331882741
11.4,35,20.9241672438438
11.4,36,20.8823851513644
11.4,37,20.8272863981869
11.4,38,20.7586862721620
11.4,39,20.6764163129415
11.4,40,20.5803247266967
11.4,41,20.4702767641668
11.4,42,20.3461550620510
11.4,43,20.2078599478530
11.4,44,20.0553097083702
11.4,45,19.8884408220944
11.4,46,19.7072081558554
11.4,47,19.5115851260993
11.4,48,19.3015638252402
11.4,49,19.0771551135734
11.4,50,18.8383886772721
11.4,51,18.5853130530274
11.4,52,18.3179956199170
11.4,53,18.0365225591159
11.4,54,17.7409987820837
11.4,55,17.4315478278800
11.4,56,17.1083117302802
11.4,57,16.7714508553736
11.4,58,16.4211437103424
11.4,59,16.0575867241292
11.4,60,15.6809940007120
11.4,61,15.2915970457133
11.4,62,14.8896444670815
11.4,63,14.4754016505870
11.4,64,14.0491504108860
11.4,65,13.6111886189103
11.4,66,13.1618298063491
11.4,67,12.7014027479972
11.4,68,12.2302510227462
11.4,69,11.7487325540086
11.4,70,11.2572191303652
11.4,71,10.7560959072364
11.4,72,10.2457608903838
11.4,73,9.72662440205487
11.4,74,9.19910853058895
11.4,75,8.66364656431223
11.4,76,8.12068241055182
11.4,77,7.57067000060869
11.4,78,7.01407268153291
11.4,79,6.45136259555179
11.4,80,5.88302004800678
11.4,81,5.30953286466050
11.4,82,4.73139573924010
11.4,83,4.14910957208862
11.4,84,3.56318080079966
11.4,85,2.97412072371570
11.4,86,2.38244481717339
11.4,87,1.78867204738285
11.4,88,1.19332417783093
11.4,89,0.596925073100466
11.6,0,16.5545447885716
11.6,1,16.7928581697415
11.6,2,17.0292859196256
11.6,3,17.2635203936624
11.6,4,17.4952436314743
11.6,5,17.7241278553077
11.6,6,17.9498360233962
11.6,7,18.1720224361445
11.6,8,18.3903333926010
11.6,9,18.6044078942881
11.6,10,18.8138783931037
11.6,11,19.0183715796925
11.6,12,19.2175092084156
11.6,13,19.4109089548339
11.6,14,19.5981853014457
11.6,15,19.7789504473081
11.6,16,19.9528152371022
11.6,17,20.1193901051805
11.6,18,20.2782860301662
11.6,19,20.4291154957394
11.6,20,20.5714934533520
11.6,21,20.7050382827585
11.6,22,20.8293727464145
11.6,23,20.9441249339965
11.6,24,21.0489291935088
11.6,25,21.1434270456763
11.6,26,21.2272680785625
11.6,27,21.3001108196059
11.6,28,21.3616235825140
11.6,29,21.4114852867124
11.6,30,21.4493862472897
11.6,31,21.4750289336251
11.6,32,21.4881286951173
11.6,33,21.4884144526572
11.6,34,21.4756293547006
11.6,35,21.4495313969948
11.6,36,21.4098940052001
11.6,37,21.3565065798202
11.6,38,21.2891750030140
11.6,39,21.2077221070063
11.6,40,21.1119881039468
11.6,41,21.0018309771865
11.6,42,20.8771268340475
11.6,43,20.7377702202545
11.6,44,20.5836743962869
11.6,45,20.4147715759776
11.6,46,20.2310131277553
11.6,47,20.0323697389826
11.6,48,19.8188315438897
11.6,49,19.5904082156498
11.6,50,19.3471290231762
11.6,51,19.0890428532541
11.6,52,18.8162181986468
11.6,53,18.5287431128393
11.6,54,18.2267251321020
11.6,55,17.9102911655729
11.6,56,17.5795873540738
11.6,57,17.2347788983849
11.6,58,16.8760498577166
11.6,59,16.5036029191240
11.6,60,16.1176591386197
11.6,61,15.7184576547479
11.6,62,15.3062553753898
11.6,63,14.8813266385760
11.6,64,14.4439628480913
11.6,65,13.9944720846584
11.6,66,13.5331786934985
11.6,67,13.0604228490679
11.6,68,12.5765600977811
11.6,69,12.0819608795321
11.6,70,11.5770100288342
11.6,71,11.0621062564055
11.6,72,10.5376616120317
11.6,73,10.0041009295463
11.6,74,9.46186125477178
